ID,Tweet,Tweet_Padre,Violencia,Homofobia,Xenofobia,Incensurable,ID_Tweet_Padre
564,"Negro, desclasado, republicano, chupafusiles, guatón, feo y también se confirma que es  maricón !.  Ameba reculiá llorona.",SinTweetPadre,1,1,0,0,
565,Que rico cuando varios familiares usan al  maricon  de la casa.,SinTweetPadre,0,1,0,0,
566,LA TIENEN TODOS ADENTROS MANGA DE HIJOS DE PUTA  @Lagusneta  chupala  maricon  de mierda,SinTweetPadre,1,1,0,0,
567,Hablo por todos los hombres cuando digo que NOSOTROS AMAMOS a las mujeres que tienen esto  El que las odie es  maricon  y no merece existir,SinTweetPadre,1,1,0,0,
568,(6) el indio es  maricon  y se lo culearon en argentina y si no sale campeon la galeria esta vacia,SinTweetPadre,0,1,0,0,
569,soy  maricon,SinTweetPadre,0,0,0,1,
570,"mamita hay que ser  maricon , hay algun hombre que pueda jugar a la pelota en el equipo?",SinTweetPadre,0,1,0,0,
571,"Equipo de ensueño, wexik es un  maricon  y no quiere jugar",SinTweetPadre,0,1,0,0,
572,"Te lo voy a decir clarito y de corrido: Eres un  maricón  hueón, intruso, malintencionado, un auténtico hijo de puta. ¿Por qué no transparentas tus vínculos con Cathy Barriga mejor? En 2018 intentaste instalar a esa corrupta como Presidenciable. ¿A ella no le pediste transparencia?",SinTweetPadre,1,0,0,0,
573,Romero es el central uruguayo más  MARICON  que he podido ver... Estás perdiendo y le das fair play...,SinTweetPadre,1,0,0,0,
574,Putito  Maricon  exhibiendose y aparte se queda con el culo bien reventado,SinTweetPadre,1,1,0,0,
575,desayuno de  maricon,SinTweetPadre,0,1,0,0,
576,argento  promedio boludo garca creido y pito corto,SinTweetPadre,0,0,1,0,
577,"Lo bueno que a todos les vale verga su opinión, el  argentino  se siente malandro por no tener para comer, más allá del deporte, en México tenemos historia y que triste que fuera del fútbol sean  mierda !",SinTweetPadre,0,0,1,0,
578,"Ahí tienen su ""más competitivo"" fútbol  argentino , disfruten del negro de  mierda  de Tapia y sigan chupándole las bolas por lo que en realidad hicieron Scaloni y los jugadores de la selección. Tiempo neto de los cruces de Cuartos de Final del Apertura 2025:  Argentinos - San Lorenzo (55:45) River - Platense (55:00) Boca - Independiente (49:59) Rosario Central - Huracán (45:41) x.com/RuloCanelli/st…",SinTweetPadre,1,0,0,0,
579,"Milei es el  argentino  promedio, harto de politicos de re  mierda . Nunca te enfuresiste viendo la corrupción por ejemplo? Nunca te enojaste si asaltaron a alguien que conozcas? No estas harto de ver como el pais no prospera desde hace decadas? Las formas son lo menos importante",SinTweetPadre,1,0,0,0,
580,"No entendes una  mierda  pelotudo, nadie esta hablando del partido, el problema es eltorneo de  mierda  este y como esta diseñado, River perdio por es horrible y en un torneo normal  Argentino  Jr tendria que haber ganado",SinTweetPadre,1,0,0,0,
581,Jajajajajajajajajajaja estás en la puta mierdisima puto    argentino muerto de hambre ,SinTweetPadre,0,0,1,0,
582,"Aparte de inepto muerto de  hambre   Argentino ,no sabes de fútbol jaja Cierra cuenta arginsimio",SinTweetPadre,1,0,1,0,
583,Hoy me levante con mas  hambre  que un  argentino .,SinTweetPadre,0,0,1,0,
584,Argentino  muerto de  hambre,SinTweetPadre,0,0,1,0,
585,"Tu madre és una hdp igual que tu , argentino muerto de hambre",Estaba enojadísimo… pero puta que lo celebre… hay que decirlo,1,0,1,0,562
586,una vergüenza el arbitraje  argentino  muerto de  hambre  pero peor el colombiano de apostadores,SinTweetPadre,1,0,1,0,
587,"un mono. colombiano  hablando de fútbol , si supieras el club estado que es el.trampas  cagón",SinTweetPadre,0,0,1,0,
588,"Es  colombiano , por ende es  cagón  en los momentos cruciales",SinTweetPadre,0,0,1,0,
589,"Se encartaron solos comprando al jugador  colombiano   cagón  por excelencia, nomás ayer los hizo quedar afuera cuando iban adelante en la tanda, nadie quita que paredes quitó bien el balón, la situación es cuando se fija en Castaño y se devuelve caminando la cancha.",SinTweetPadre,0,0,1,0,
590,"Como van a mandar a patear a driussi y a un  colombiano  , dios mio. Acuña dónde mierda estaba? gordo forro  cagón . Sos campeón del mundo da la cara y patea, la concha de tu hermana .",SinTweetPadre,1,0,0,0,
591,Colombiano  medio pelo y  cagón,SinTweetPadre,0,0,1,0,
592,Dios no puede hacer mucho si sos cagon como este colombiano,"La tuvieron por horas siendo abusada sexualmente, bestia estúpida",0,0,1,0,X
593,cagon le decís mogolico de mierda,Dios no puede hacer mucho si sos cagon como este colombiano,1,0,0,0,592
594,Driussi gordo de mierda y el  colombiano  narco ese es un  cagón,SinTweetPadre,0,0,1,0,
595,"Tanto te duele que terminás en esto? Qué triste es ser bostero  boliviano .  Decime a mí,  CAGÓN . No me durás ni un minuto.",SinTweetPadre,0,0,1,0,
596,"Boliviano  qlo  cagon ,no Neymar se atrevió a tanto",SinTweetPadre,0,0,1,0,
597,"Donde estas pedazo de puta cagón, igual que ese mierda de equipo Boliviano Donde estas mi soldado precioso. Nacional ganándole a internacional por libertadores y millonarios bien Gracias sufriendo con el Pereira, que diferentes somos JAJAJAJAJJAJAJAJAJAJAJAJAJ ",cagon le decís mogolico de mierda,0,0,1,0,593
598,BOLIVIANO  DE MIERDA Y  CAGÓN .,SinTweetPadre,1,0,1,0,
599,"Primero no sos mujer, sos un indio de mierda peruano  boliviano , seguro te llamas mamani quispe. sos un feo de mierda de un 1.50 q sos tan  cagon  y cobarde q se pòne nombre de mujer y roba fotos de mujeres,en google podes ver los datos indio de mierda.",SinTweetPadre,1,0,1,0,
600,"Ves que sos un marrón de mierda?  Cagón  como todo  boliviano , tomatela mogólico.",SinTweetPadre,1,0,1,0,
601,"Shhhhhh boliviano muerto de hambre que venís a parasitar a nuestro país porque en el tuyo no podes hacer nada, marronazo.","El boliviano se limpia el culo con tu moneda pelotudo de que mierda sirven los argentinos, anda a llorar a malvinas y deja de hinchar las pelotas hambriento cagón",1,0,1,0,602
602,"El boliviano se limpia el culo con tu moneda pelotudo de que mierda sirven los argentinos, anda a llorar a malvinas y deja de hinchar las pelotas hambriento cagón","Entonces que  ongolico hijo de la gran puta, hay si te desapareces microbio de mierda. Pedazo de imbecil con ese equipo  inusculo de mierda  Jajajajaja pero iban por la 3 libertadores, que equipo chiquito",1,0,1,0,X
603,"La comunidad boliviana  amenaza de muerte a todos los argentinos   Esto es un acto de odio y terrorismo, no olvidemos que bolivia tiene alianza con  iran  el presidente  @JMilei   está al tanto de esto? @RAMIROMARRA  Bolivianos terroristas nos declararon la guerra.  ""Estamos cansados de los argentinos, lamentablemente son todos racistas, esto no va a quedar así ""  Hay que deportar a todos los bolitas de nuestro país.","El boliviano se limpia el culo con tu moneda pelotudo de que mierda sirven los argentinos, anda a llorar a malvinas y deja de hinchar las pelotas hambriento cagón",1,0,0,0,602
604,Si tanto odian a la Argentina que construyan un muro y listo.,"Shhhhhh boliviano muerto de hambre que venís a parasitar a nuestro país porque en el tuyo no podes hacer nada, marronazo.",0,0,0,1,601
605,lo financio yo mismo,Si tanto odian a la Argentina que construyan un muro y listo.,0,0,0,1,604
606,"“Te la das” que sos  boliviano ?? Pelotudo.  Vos te haces el picante y sos un cheto  cagon  de mierda que seguro en un mano a mano se esconde atrás de sus amiguitos.  Dale anda a cojer los 4 de la foto que tenes , trolo de mierda.  Y tengo la familia más viva que la tuya seguro.",SinTweetPadre,1,0,1,0,
607,Boliviano   cagon  te quiero cortando el pasto de mi casa que haces aquí?,SinTweetPadre,0,0,1,0,
608,"Cagón  me dice, el  boliviano .",SinTweetPadre,0,0,0,1,
609,"@KoryLaka  jajajajaj no te la bancaste y me bloqueaste,  boliviano  el mas villero y  cagon  del mundo jajajaja que feo ser BOLITA",SinTweetPadre,0,0,1,0,
610,Por q es un  boliviano   cagon Alguien sabe porque salió Herrera en el et?,SinTweetPadre,0,0,1,0,
611,"Mil veces me cagaría de  hambre  con Allende, un grande de la izquierda aunque no comulgue y pelee con los de izqda, pero claramente voy a querer un gobierno allendista antes que a un  veneko  maricón apátrida.",SinTweetPadre,1,0,1,0,
612,"amerindio  Veneko , tu familia se quedó en Venezuela JAJSJDJAJKA, muerto de  hambre",SinTweetPadre,1,0,1,0,
613,"Pero si eres otro guarro amariconado que no tiene media ostia, muerto de hambre","Shhhhhh boliviano muerto de hambre que venís a parasitar a nuestro país porque en el tuyo no podes hacer nada, marronazo.",1,1,0,0,601
614,"Guatón culiando  amariconado El Diputado de la Derecha Republicano, José Carlos Meza votó en contra -De la ""Ley de Protección a la Violencia contra la Mujer"" -40 hrs, -Aumento PGU a $ 250.000 -Aumento Sueldo Munimo a $500.000, etc Todo vota en contra  OJO NO VOTE MAS DERECHA",SinTweetPadre,1,1,0,0,
615,entero  amariconado  el chuchesumadre,SinTweetPadre,1,1,0,0,
616,"Anda a llorarle a tu abuela maricón, dile que el viejito te levantó la mano, te apunto con el dedo y te metió el pico en el ojo, viejo tonto pesao jum …….. nunca habia visto a un weon tan amariconado.",Como sabéis no tengo ninguna simpatía por Antonio Maestre. Pero ante el fascismo me tendrá con él.  Durante mucho tiempo se les ha dado bola en los medios de comunicación hasta llegar a esto.  ¿Quien financia Periodista Digital? No está muy lejos de ahí. Que preguntan en la,1,1,0,0,X
617,"Uno puede estar en acuerdo o desacuerdo en muchas cosas con Johannes Kaiser pero el hombre se ve hombre por todos lados, no se ve como este  amariconado  con pinta de mujer vieja  consumida por la droga.",SinTweetPadre,1,1,0,0,
618,"Se ve en todos lados? Nombrame una población en la que haya estado ...cri cri cri cri...silencio sepulcral,  ese te esta cargando amigo date cuenta","Uno puede estar en acuerdo o desacuerdo en muchas cosas con Johannes Kaiser pero el hombre se ve hombre por todos lados, no se ve como este  amariconado  con pinta de mujer vieja  consumida por la droga.",0,0,0,1,617
619,"Jajajajaj  amariconado  el hueon, vergüenza ajena !!",SinTweetPadre,0,1,0,0,
620,"Cristalito qliao  amariconado . Así son todos estas plastas; se las dan de G.I. Joe en RRSS, pero en la vida real los soplan y se ponen a llorar como perras. Y así está manga de conchesumadres andaban llamando ""débiles"" a los conscriptos heridos y muertos en Arica y Antuco. Basuras",SinTweetPadre,0,1,0,0,
621,"Deja de llorar amariconado, en cada comentario, apareces llorando , no podi ser tan amariconado","Eso eso amenacen a  @rhernandezadn  y sus secuaces zorras de ADN. Que Los De Abajo los vayan a apretar a la radio, que no los dejen dormir, que les manden una cabeza de caballo a la casa. Eso eso. @rhernandezadn @rhernandezadn  las palabras no se olvidan... Y la paciencia se agota. OJO ahí",1,1,0,0,X
622,Mira como salen las zorras a defender a su radio jajajaja,"Eso eso amenacen a  @rhernandezadn  y sus secuaces zorras de ADN. Que Los De Abajo los vayan a apretar a la radio, que no los dejen dormir, que les manden una cabeza de caballo a la casa. Eso eso. @rhernandezadn @rhernandezadn  las palabras no se olvidan... Y la paciencia se agota. OJO ahí",1,0,0,0,X
623,Te gusta pegar por la espalda?  AMARICONADO .,SinTweetPadre,0,1,0,0,
624,Si claro aparte tenes nombre de  gay  vos alto  traga  leche,SinTweetPadre,0,1,0,0,
625,"jajajaja así es el el mundo  gay , parece q la pasan regio",SinTweetPadre,0,0,0,1,
626,"O sea si una tía porque es hetero dice que no se traga la ""propaganda gay"" te parecería bien no? O quizás es que para vivir tú vida no necesitas tratar las otras opciones como si fueran algo malo",Entonces por qué describes otro estilo de vida igual de válido para otros como si fuera una trampa en la que caer,0,0,0,1,X
627,No es politica pedir que no se maten civiles.  A la hora de la verdad el que se  traga  panfleto politico eres tu.,SinTweetPadre,0,0,0,1,
628,q la pasan bien los  gay  mi querido MJ,SinTweetPadre,0,0,0,1,
629,Maraca   lesbi  comunista,SinTweetPadre,1,1,0,0,
630,Tiene una cara de lesbi y maraca vieja.,#RechazoConFuerza    #RechazoEl4deSeptiembre,1,1,0,0,X
631,"#siguemeytesigo  SIGUEME Y TE SIGO NO DESCRIMINO SEAS GUATONA, FEA,  LESBI , GAY LOSER, UN POBRE WEON, O WINNER, PUTA,  MARACA , WENA PAL PICO...",SinTweetPadre,1,1,0,0,
632,"Jaja xD esto anoté en un cuaderno de segundo año de U hacia una profe: ""Araya re culia maraca lesbi de mierda"" jaja vieja ql se lo merecía",@AlcarazzzNahuel   No me causaaa ni graciaa Dahhh -_-,1,1,0,0,X
633,"El negro Piñera se murió hace dos meses y ya NADIE se acuerda de él, Felipe Camiroaga se fue hace más de una década y los chilenos aún lo lloramos como si hubiera fallecido ayer, esa es la diferencia entre un tipo honorable y otro que era representante de una cueva de mafiosos. Cómo olvidar cuando Felipe Camiroaga fue amenazado por tocar a un ministro del desgobierno de Piraña.    #JuntemonosConFelipe #JuntemonosConFelipe",SinTweetPadre,0,0,0,1,
634,“De venir de la calle …a vivir de lujos gracias al Estado..a vivir la Vida Rosa ..BORIC LE MINTIÓ A TODO CHILE”  “Nadie renuncia a nada están apenados hasta recibir el último peso del Estado” SINVERGÜENZAS !!,SinTweetPadre,0,0,0,1,
635,"5:47 y ya está oscuro, ¿esa wea querian los invernistas?",SinTweetPadre,0,0,0,1,
636,"Uno se pregunta como negros qls pobres q vagan por las calles, con problemas mentales, sin nada q aportar llegaron a Chile desde una isla en el caribe",SinTweetPadre,0,0,1,0,
637,me enteré que slimming va a demandar a la frutilla por difundir pantallazos falsos y encuentro que se lo merece la weona latera esa ni ahí,SinTweetPadre,0,0,0,1,
638,Hoy me robaron el auto en Ñuñoa.    Fue a las 16:30 horas  La delincuencia en Chile está desbordada.,SinTweetPadre,0,0,0,1,
639,Ustedes creen que Matthei está peinando la muñeca?,SinTweetPadre,0,0,0,1,
640,Ya ok dos personas nos han colaborado y la verdad nos falta para comprar materiales porfa queremos salir hoy y dejar llorando a los zurdos  #TodosSomosCooper  apoyenos en la cuenta rut 15.517.873-6 Retwitea dale me gusta,SinTweetPadre,0,0,0,1,
641,Video completo donde el funcionario municipal  dispara a motociclista,SinTweetPadre,1,0,0,0,
642,"Estos enfermizos drogadictos por todo se molestan, con razón se la pasan lanzándose al me.....tro",SinTweetPadre,1,0,0,0,
643,"¿Por que ""pinchar"" las conversaciones de Hermosilla no fue ""ilegal"" pero ""pinchar"" las conversaciones de Josefina Huneeus y el Boric si?",SinTweetPadre,0,0,0,1,
644,Haitianos:  -Saturan el sistema de salud con enfermedades antes erradicadas -sin educacion -comen perros y gatos -se toman terrenos -se agarran a machetazos en las ferias -barrera del idioma  Y hay mas De hecho el odio a los Haitianos es puramente racista porque la mayoría no molesta en nada.,SinTweetPadre,0,0,1,0,
645,Calla v eneko ,SinTweetPadre,0,0,1,0,
646,"No es chileno, de hecho nisiquiera es una persona es un veneko",SinTweetPadre,0,0,1,0,
647,"Testigo 1: No si los chiquillos estaban haciendo piruetas, parando el tránsito, así bacán...tranquilos  ... Testigo 2: Estaban parando el tránsito y agredieron entre varios a Seguridad Ciudadana. PD: Ese de café hasta acá huele que es  venezolano",SinTweetPadre,1,0,1,0,
648,Tu weko y yo sano,SinTweetPadre,0,1,0,0,
649,"Pedro Pascal: ""Quiero que la gente esté segura y protegida. Soy migrante, mis padres huyeron de la dictadura en Chile y tuve el privilegio de crecer en Estados Unidos tras obtener asilo en Dinamarca. Siempre defiendo esas protecciones""  #Cannes2025",SinTweetPadre,0,0,0,1,
650,Como te va a gustar el weko de Norris,SinTweetPadre,0,1,0,0,
651,enzo culiao ya está saludando a un weko,SinTweetPadre,0,1,0,0,
652,Déjate de llorar  weko,SinTweetPadre,0,1,0,0,
653,Te paso por el pico  weko  bastardo y la conchetumare,SinTweetPadre,0,1,0,0,
654,"Pedro Pascal le advirtió a Joaquín Phoenix que estaba haciendo el gesto nazi, Phoenix le hizo caso y bajó su brazo.   Más razones para querer a Pedrito Pascal.",SinTweetPadre,0,0,0,1,
655,Si todos estos weones son wecos travesti comunista como el maricon de  burric,SinTweetPadre,0,1,0,0,
656,Preocúpate de buscar pega weon,SinTweetPadre,0,0,0,1,
657,"Jwlaaksjsksjdk  WEON  , MI MIEDO SIEMPRE SERÁ EL RONCAR MIENTRAS DUERMO CON ALGUIEN",SinTweetPadre,0,0,0,1,
658,"oh  weon  que buen personaje el Doom Slayer, no tendrá personalidad pero es mil veces mejor que Kratos",SinTweetPadre,0,0,0,1,
