ID,Tweet,Violencia,Homofobia,Xenofobia,Incensurable
2394,"Nos estamos volviendo extranjeros en nuestra propia tierra. Cada día veo cómo gente de fuera toma lo que no es suyo, sin respetar. ¿Hasta cuándo tenemos que soportar que conviertan Chile en un lugar irreconocible? Ya basta, que se devuelvan.",0,0,1,0
2395,"Nos llenan las calles de problemas y no respetan las tradiciones chilenas. No necesitamos más de esos extranjeros que vienen a desordenar. Chile para los chilenos, ¡saquemos a los demás!",0,0,1,0
2396,"Nos están quitando lo que es nuestro, llenando las calles de idiomas y caras que no pertenecen aquí. Basta de tolerancia con quienes no aportan nada bueno. Aquí no caben más forasteros.",0,0,1,0
2397,"Esto se nos fue de las manos, ya estamos llenos de gente de afuera que solo viene a ensuciar y cambiar nuestra manera de vivir. Chile debería ser para los chilenos, restablezcamos nuestras fronteras antes de que sea tarde.",0,0,1,0
2398,"Con tanta inmigración descontrolada, es como si estuviéramos perdiendo el país. Chile no tiene por qué cargar con la mala educación y problemas de todos esos extranjeros que vienen a arruinarnos la vida cotidiana.",0,0,1,0
2399,"No quiero ver a esos rostros pintarrajeados paseándose por mi barrio, si insisten mejor que se preparen para enfrentarme, no tolero su asqueroso show hueco.",1,1,0,0
2400,"La próxima vez que atrape a un maricón en mi barrio, te aseguro que lo dejo sin ganas de volver a salir. Es tiempo de que entiendan por las malas, un buen golpe les hará recordar su lugar.",1,1,0,0
2401,"Los maricas que veo en mi barrio mejor que se cuiden, porque los hago correr a patadas. Aquí no permitimos sus estupideces, y si les veo, les muestro lo que es",1,1,0,0
2402,"Esos desviados ya saben que si los pillamos armando escándalo, no llegaran muy lejos. Mejor que cambien de rumbo antes de que les toque un corretazo como se debe.",1,1,0,0
2403,"Ya cansa ver a esos desubicados queriendo imponer su circo de arcoíris. Cuando los vea pasar por mi barrio, voy a encargarme de que desaparezcan rapidito, a los golpes se aprende más rápido.",1,1,0,0
2404,"Andan flotando como si esto fuera su mundo, pero el día que los encare, no quedará ni rastro del circo que arman. Los patos malos no tienen cabida en nuestra tierra, y quien no respete se va derechito al hospital. Maricones atrevidos.",1,1,0,0
2405,"Cuidado con andar exhibiéndose como si todo fuese normal, maricón de mierda. No les va a gustar lo que les espera si siguen provocando en nuestras calles.",1,1,0,0
2406,Cuando me tope al primero de esos gays por la calle voy a enseñarle con mis propias manos lo que significa poner respeto donde les falta. No hay perdón ni descanso hasta que se acaben.,1,1,0,0
2407,"Si vuelvo a cruzarme con alguno de esos desgraciados, no dudaré en dejarlos tirados en el suelo. No hay sitio para debiluchos maricones, o aprenden cómo vivir o se las verán conmigo.",1,1,0,0
2408,"No quiero cruzarme con más maricones en el barrio, el que se atreva a aparecer le vamos a hacer escarmiento. Basta de aguantar sus ridiculeces, los vamos a borrar del mapa.",1,1,0,0
2409,"Cuando los maricones se crean valientes por ir juntitos, vamos a mostrarles cara a cara cómo los ponemos en su lugar con un buen par de trompadas. Basta de que andan manchando el barrio con sus estupideces.",1,1,0,0
2410,"No soporto ver su show de arcoíris, si se atreven a pasar por mi calle, los voy a enseñar con puños a respetar a la gente normal. Maricón bueno es el que está escondido.",1,1,0,0
2411,"Ya estamos cansados de estos maricones de plastilina. Si siguen con su show de bailarinas de colegio, les vamos a dar la lección que realmente merecen. Aquí no se juegan con esas tonteras.",1,1,0,0
2412,"Cada vez que veo a esos maricones caminando con su descaro por mi barrio, me hierven las venas. Más vale que tengan cuidado, porque no pienso quedarme de brazos cruzados si los cruzo de frente.",1,1,0,0
2413,"No nacieron para andar dando vueltas con sus locuras en público, mejor que esos mariquitos entiendan que con mi combo van a aprender rápido. No perdamos tiempo con esos desadaptados.",1,1,0,0
2414,"Tanto que vociferan por sus derechos cuando lo único que merecen es ser echados a escobazos. Si se atraviesan en mi camino, no le temo a partirlos para que respeten las leyes de verdad. Dejen de infectar con sus estupideces y váyanse",1,1,0,0
2415,"Cuando vea a esos maricones desfilando por mi barrio, les daré una lección que no olvidarán. No hay espacio para su inmundicia, y si me cruzo con alguno, que se prepare para pagar el precio.",1,1,0,0
2416,"Salir con esas mariconadas por la vida les va a costar caro. Cuando se topen conmigo, verán cómo se soluciona a combo limpio. No caben en esta sociedad.",1,1,0,0
2417,"No entiendo cómo aguantan a estos desviados, cuando los vea ya sé a quién apuntar primero para darles la lección de respeto que merecen esos maracos. Mejor que desaparezcan antes de que se vayan de una vez por todas.",1,1,0,0
2418,"Espero ver a esos gays pasar por mi cuadra, porque les voy a dar la paliza que merecen por intentar comerse nuestro mundo. Que aprendan que no tienen lugar acá.",1,1,0,0
2419,"Prefiero que esos degenerados no salgan a mostrarse por aquí, porque si tengo que ver uno más de esos payasos de colores, se va a llevar una paliza de las que no olvidan.",1,1,0,0
2420,"Por aquí no queremos a ningún maricón chillón, al primero que se atreva a pasearse, lo reducimos a puro combo. Esto es un barrio de verdad, no un desfile de circo.",1,1,0,0
2422,"No me interesa cuánto hablen de sus derechos, si veo a uno de esos afeminados por mi lado, mejor que se prepare para lo que le pueda pasar. Hay que limpiarlos a golpes para que aprendan.",1,1,0,0
2423,"Si esos maricas creen que pueden salir con sus tonteras arcoíris, ya verán cómo los dejamos sin ganas de volverlo a intentar. Mejor que se mantengan bien lejos o sabrán lo que es el miedo.",1,1,0,0
2424,"Cualquier maraco que se me cruce está esperando la tremenda tunda, ya basta de aguantar sus porquerías. Mejor que ni salgan de sus casas antes que los desaparezcamos nosotros mismos.",1,1,0,0
2425,"Esos maricones mejor que se cuiden cuando pasen por aquí, no necesitamos verlo revoloteando, y al que atrape, lo voy a ajustar bien para que sepa lo que es el respeto real.",1,1,0,0
2426,"Los maricones deberían pensar dos veces antes de salir con sus perversiones frente a nosotros. Al próximo que vea, lo pongo en su lugar para que aprenda que aquí esas florcitas no son bienvenidas",1,1,0,0
2427,"Lo que hay que hacer con esos mariconcitos es darles unas buenas lecciones, esa gente no tiene cabida en nuestras calles. El primero que vea demostrando sus payasadas va a conocer lo que es un verdadero desafío.",1,1,0,0
2428,"Si me topo con algún tontito arcoíris exhibiéndose, lo voy a mandar bien derechito pa' su casa a puro combo. No vamos a quedarnos con los brazos cruzados mientras destruyen nuestros barrios.",1,1,0,0
2429,"Esos maricones que se atreven a caminar por el barrio con su enfermo show se van a encontrar con una buena golpiza, no vamos a dejar que transformen nuestras calles en un circo de degenerados.",1,1,0,0
2430,"Qué rabia ver a esos afeminados pavonearse por las calles como si nada, el próximo que se me cruce se va a llevar una lección a la antigua. No pueden andar contaminando así nuestro barrio.",1,1,0,0
2431,"No pienso quedarme callado si veo a un maricón paseándose por mi barrio, les aseguro que acá los esperamos listos para darles la bienvenida que se merecen a golpes.",1,1,0,0
2432,"Cualquiera de esos maricones que ande mostrando su basura por aquí, no se salvará de recibir una buena lección. Nuestra paciencia tiene un límite y vamos a demostrar quién manda de verdad.",1,1,0,0
2433,Los maricones que siguen con su show por acá están pidiendo a gritos que les demos una lección. No nos vamos a quedar tranquilos mientras andan exhibiéndose como si fuera normal.,1,1,0,0
2434,"Si un maricón intenta pasar por machito en este barrio, le vamos a enseñar su lugar con una buena golpiza. Que se metan sus arcoíris y su show en otro lado.",1,1,0,0
2435,"Ver a esos maricones pavoneándose me saca de quicio, que ni se atrevan a pasar por mi barrio o van a salir volando de pura patá. No hay espacio para esa porquería, basta ya de sumarle estupideces a este mundo.",1,1,0,0
2436,"Cállense de una vez con sus mariconadas, porque el que se atreva a aparecer con sus pavadas de arcoíris cerca mío va a conocer lo que es una verdadera paliza y no solo de palabras.",1,1,0,0
2437,"El día que vea a uno de estos coloridos exhibiéndose por mi sector, se va a dar cuenta de lo que significa respeto, porque lo voy a expulsar yo mismo a puras patadas. Aquí no toleramos desubicados.",1,1,0,0
2438,"Cualquiera de esos que se pase con banderitas de arcoíris por mi barrio, le voy a enseñar a respetar. No queremos a esos maricones enfermos asustando a nuestros hijos, y el que se atreva se va de combo.",1,1,0,0
2439,Que se atrevan a dar su show de maricón por acá y van a terminar probando la violencia de verdad. No queremos que esas basuras debiliten nuestra gente decente. Se acabaron las oportunidades para esos desechos humanos.,1,1,0,0
2440,"Miren que ahora esos payasos de banderitas quieren imponer su circo, pero el que se atreva a pasar por aquí será el primero en caer. Dejen de manchar nuestra sociedad, porque la tolerancia se acabó.",1,1,0,0
2441,"La próxima vez que vea a esos maricones exhibiéndose con orgullo, no respondo de mis actos. No deberían andar provocando, se van a topar con alguien que les demuestre lo que es un verdadero escarmiento.",1,1,0,0
2442,"A esos desorientados que creen que andar vestidos de arcoíris es divertido, les digo que mejor corran porque acá no estamos para aguantar payasos, les vamos a enseñar lo que es respeto a la fuerza.",1,1,0,0
2443,"Si veo a uno de esos con sus tonteras de arcoíris, lo agarro a palos hasta que entienda lo que es ser normal. No vamos a tolerar esas desviaciones aquí.",1,1,0,0
2444,"Sería mejor que esos anormales dejen de andar mostrando sus payasadas en público, o va a haber que darles una buena lección para que aprendan a no esparcir su inmundicia.",1,1,0,0
2445,"Si vuelvo a ver a esos wecos haciendo espectáculos en la plaza, me aseguraré de que no se atrevan a salir de nuevo. Vamos a darles una lección que no olvidarán.",1,1,0,0
2447,"Apenas vea a esos maricones besuqueándose en la plaza, les voy a enseñar qué significa respetar los valores de verdad con un buen combo. No vamos a dejar que sigan contaminando este lugar.",1,1,0,0
2448,"Ya me tiene aburrido ver a tanto anormal paseándose como si no existiera respeto, el que quiera provocar con su show barato mejor que se cuide, porque no le va a gustar el día que me lo cruce.",1,1,0,0
2449,"Si llego a ver a esos degenerados mostrando sus tonteras en mi barrio, les enseño a respetar con un buen combo. No aceptamos desvíos en este lugar.",1,1,0,0
2450,"Cuando vea a uno de esos desquiciados de arcoíris paseándose como si nada, va a ver lo que es bueno. Aquí no vamos a permitir que manchen nuestra ciudad con sus asquerosidades. Tendrán que ser muy valientes si quieren cruzarse conmigo.",1,1,0,0
2451,"A todos esos maricas que andan por ahí creyéndose superiores con sus shows patéticos, mejor que entiendan que si los veo, les voy a dar una lección que no olvidarán. Este barrio no es para sus locuras.",1,1,0,0
2452,"Si me topo con otro maricón haciendo sus shows ridículos en la calle, le parto la cara por tratar de infectar con su enfermedad a todos los demás. Aquí nadie quiere basura.",1,1,0,0
2453,"Más les vale no andar mostrándose por aquí con sus ridiculeces de arcoíris, porque si los pillo, van a saber lo que es el dolor de verdad. No necesitamos eso en el barrio, mejor se esconden de una buena vez.",1,1,0,0
2454,"Si veo a otro cualquier patético rayándola con sus colorcitos, de una se lleva sus buenos golpes por maricón. Aquí no permitimos esa basura, vamos enderezando a esos pobres degenerados de una.",1,1,0,0
2455,"Si veo a esos maricones exhibiendo su basura por la calle, les parto la cara para que se queden en su lugar y dejen de perjudicar el ambiente decente de nuestro barrio.",1,1,0,0
2456,"No puedo esperar a toparme con esos payasos colorinches, porque si tengo la mala suerte de cruzármelos, voy a hacerlos correr antes de que ensucien más este lugar con sus shows ridículos.",1,1,0,0
2457,"Cualquier maricón que tenga el descaro de aparecer por mi cuadra va a conocer de cerca mis puños, se les acabó la libertad para insultar a la decencia. Pa' qué tanto arcoíris, si harta lluvia les voy a pasar.",1,1,0,0
2458,"Al próximo que vea besándose con otro tipo en la calle, le rompo la cara. No queremos esas desvergüenzas en nuestras calles, tienen que aprender a ser gente ""normal"".",1,1,0,0
2459,"Estos maricones siguen paseándose como si nada, pero basta que me cruce con uno y lo dejo para el hospital. Aquí no se toleran sus patéticos espectáculos.",1,1,0,0
2460,"Ya estoy cansado de ver a esos chorezas bailoteando y pintarse de colores, el que llegue a cruzarse conmigo va a conocer el suelo. No vamos a seguir permitiendo que anden de payasos por nuestras calles.",1,1,0,0
2461,"Al próximo que vea comportándose como esos maricos, le voy a dar una paliza que nunca olvidará. No queremos esa basura en nuestras calles, ya nos tienen chatos con su aberración.",1,1,0,0
2462,"No quiero ver ni a uno de esos degenerados dando vueltas cerca de mi casa, si se llegan a aparecer, que sepan que se les viene lo peor. Mejor manténganse alejados si no quieren problemas. Aquí no son bienvenidos y lo van a saber de la peor manera.",1,1,0,0
