ID,Tweet,Tweet_Padre,Violencia,Homofobia,Xenofobia,Incensurable,ID_Tweet_Padre
,"Las sociedades evolucionan y es importante acompañar esos cambios con diálogo y respeto para asegurar la inclusión de todas las personas.",SinTweetPadre,0,0,0,1,X
,"Leí los comentarios y metro siempre responde con un 'slds' al final, me causó gracia, eso, bye",SinTweetPadre,0,0,0,1,X
,"Metro responde a todos con 'slds' al final, me dio risa leer eso, bye",SinTweetPadre,0,0,0,1,X
,"Vi que metro responde con un 'slds' al final de cada mensaje, me pareció divertido, eso, chau",SinTweetPadre,0,0,0,1,X
,"Metro siempre cierra sus mensajes con un 'slds', me sacó una sonrisa, eso, adiós",SinTweetPadre,0,0,0,1,X
,"Me reí porque metro termina todos sus mensajes con un 'slds', qué simpático, eso, nos vemos",SinTweetPadre,0,0,0,1,X
,"Hola Oscar, no contamos con baños públicos debido a la duración limitada de los viajes y los altos costos de inversión. Por ahora estamos enfocándonos en otras mejoras para la red. Saludos!",En el Día Internacional contra la Homofobia y la Transfobia te contamos que en Metro todos son bienvenidos. Respetémonos y apoyemos la diversidad en nuestros viajes para construir un Chile mejor.  #Respetémonos,0,0,0,1,X
,"Hola Oscar, actualmente no disponemos de baños públicos en las estaciones porque los tiempos de viaje no son muy largos y los costos son elevados. Seguimos trabajando en mejorar la red. Saludos!",En el Día Internacional contra la Homofobia y la Transfobia te contamos que en Metro todos son bienvenidos. Respetémonos y apoyemos la diversidad en nuestros viajes para construir un Chile mejor.  #Respetémonos,0,0,0,1,X
,"Hola Oscar, no hay baños públicos por la corta duración de los viajes y la alta inversión que requieren. Por ahora estamos concentrados en otras mejoras para el sistema. Saludos!",En el Día Internacional contra la Homofobia y la Transfobia te contamos que en Metro todos son bienvenidos. Respetémonos y apoyemos la diversidad en nuestros viajes para construir un Chile mejor.  #Respetémonos,0,0,0,1,X
,"Hola Oscar, por ahora no contamos con baños públicos porque los viajes no son tan largos y los costos serían muy altos. Estamos enfocados en otras mejoras para la red. Saludos cordiales!",En el Día Internacional contra la Homofobia y la Transfobia te contamos que en Metro todos son bienvenidos. Respetémonos y apoyemos la diversidad en nuestros viajes para construir un Chile mejor.  #Respetémonos,0,0,0,1,X
,"Hola Oscar, la ausencia de baños públicos se debe a que los tiempos no son tan extensos y la inversión sería alta. Seguimos trabajando para mejorar el sistema. Saludos!",En el Día Internacional contra la Homofobia y la Transfobia te contamos que en Metro todos son bienvenidos. Respetémonos y apoyemos la diversidad en nuestros viajes para construir un Chile mejor.  #Respetémonos,0,0,0,1,X
,"@GermanGarmendia siempre hay quienes buscan discriminar, pero ser gay no es algo malo y no deberían criticarlos.","Que tienen algunas personas con pensar que todos son gay? XD Ya paremos con la Homofobia, todos somos iguales y fin.",0,0,0,1,X
,"@GermanGarmendia hay gente que discrimina sin razón, pero ser gay no tiene nada de malo y no deberían juzgar.","Que tienen algunas personas con pensar que todos son gay? XD Ya paremos con la Homofobia, todos somos iguales y fin.",0,0,0,1,X
,"@GermanGarmendia no se debería discriminar a nadie, ser gay no es un defecto y no deben criticarlos.","Que tienen algunas personas con pensar que todos son gay? XD Ya paremos con la Homofobia, todos somos iguales y fin.",0,0,0,1,X
,"@GermanGarmendia la discriminación es injusta, ser gay no es algo malo y nadie debe ser criticado por eso.","Que tienen algunas personas con pensar que todos son gay? XD Ya paremos con la Homofobia, todos somos iguales y fin.",0,0,0,1,X
,"@GermanGarmendia debemos respetar a todos, ser gay no tiene nada de malo y no deberían ser criticados.","Que tienen algunas personas con pensar que todos son gay? XD Ya paremos con la Homofobia, todos somos iguales y fin.",0,0,0,1,X
,"La legalización del matrimonio homosexual no obliga a nadie, solo permite que sea posible. Si eres heterosexual, tu derecho al matrimonio sigue igual, pero ahora también existe para personas homosexuales. #MatrimonioIgualitario",SinTweetPadre,0,0,0,1,
,"El matrimonio homosexual legalizado no es obligatorio, solo abre la posibilidad para quienes lo deseen. Si eres heterosexual, tu derecho sigue intacto, y ahora también para personas homosexuales. #MatrimonioIgualitario",SinTweetPadre,0,0,0,1,
,"Legalizar el matrimonio homosexual no impone nada, solo ofrece la opción. Los heterosexuales mantienen su derecho igual, y ahora se amplía a parejas homosexuales. #MatrimonioIgualitario",SinTweetPadre,0,0,0,1,
,"La aprobación del matrimonio homosexual no obliga a nadie, solo garantiza el derecho para quienes quieran. El derecho al matrimonio heterosexual continúa igual. #MatrimonioIgualitario",SinTweetPadre,0,0,0,1,
,"La legalización del matrimonio igualitario permite la unión entre personas homosexuales sin afectar los derechos de los heterosexuales. Todos mantienen sus derechos al matrimonio. #MatrimonioIgualitario",SinTweetPadre,0,0,0,1,
,"Mario y Rubén llevan 25 años juntos y fueron los primeros padres gays en tener un hijo en el ejército de Uruguay. #PRIDE2020",SinTweetPadre,0,0,0,1,
,"Con 25 años juntos, Mario y Rubén fueron los primeros padres homosexuales de un integrante del ejército de Uruguay. #PRIDE2020",SinTweetPadre,0,0,0,1,
,"Mario y Rubén, pareja gay por 25 años, fueron los primeros padres homosexuales en el ejército uruguayo. #PRIDE2020",SinTweetPadre,0,0,0,1,
,"Juntos por 25 años, Mario y Rubén hicieron historia como los primeros padres gays en el ejército de Uruguay. #PRIDE2020",SinTweetPadre,0,0,0,1,
,"Han sido pareja durante 25 años y Mario y Rubén son los primeros padres gays en un miembro del ejército de Uruguay. #PRIDE2020",SinTweetPadre,0,0,0,1,
,"No es un “matrimonio homosexual”, sino simplemente matrimonio. No se crea un matrimonio especial para homosexuales, sino que se elimina una discriminación.",SinTweetPadre,0,0,0,1,
,"No hablamos de “matrimonio homosexual” sino de matrimonio en igualdad. No se crea un matrimonio distinto, solo se elimina la discriminación.",SinTweetPadre,0,0,0,1,
,"El término correcto no es “matrimonio homosexual”, sino matrimonio. No se crea un matrimonio especial, sino que se suprime la discriminación.",SinTweetPadre,0,0,0,1,
,"No existe un “matrimonio homosexual”, sino matrimonio para todos. Se elimina la discriminación, no se crea un matrimonio distinto.",SinTweetPadre,0,0,0,1,
,"No se trata de un “matrimonio homosexual”, sino de matrimonio igualitario. Se suprime una discriminación, no se crea un tipo especial de matrimonio.",SinTweetPadre,0,0,0,1,
,"Gracias Orsi Gómez, hoy mi vida mediocre es un poco mejor. Sí al matrimonio homosexual.",SinTweetPadre,0,0,0,1,
,"Mi vida hoy es un poco mejor gracias a Orsi Gómez y al matrimonio homosexual.",SinTweetPadre,0,0,0,1,
,"Un poco menos mediocre hoy gracias a Orsi Gómez y al sí al matrimonio homosexual.",SinTweetPadre,0,0,0,1,
,"Gracias a Orsi Gómez, apoyo el matrimonio homosexual y mi vida mejora un poco hoy.",SinTweetPadre,0,0,0,1,
,"Hoy mi vida es mejor, gracias Orsi Gómez y el matrimonio homosexual.",SinTweetPadre,0,0,0,1,
,"José “Pepe” Mujica murió este martes a los 89 años. Fue un líder latinoamericano que, durante su presidencia, despenalizó el aborto y permitió el matrimonio homosexual. #PepeMujica RTVE",SinTweetPadre,0,0,0,1,
,"Este martes falleció José “Pepe” Mujica a los 89 años, líder que despenalizó el aborto y legalizó el matrimonio homosexual en su mandato. #PepeMujica RTVE",SinTweetPadre,0,0,0,1,
,"A los 89 años murió José “Pepe” Mujica, ex presidente que promovió la despenalización del aborto y el matrimonio homosexual. #PepeMujica RTVE",SinTweetPadre,0,0,0,1,
,"Fallece José “Pepe” Mujica, líder latinoamericano que durante su presidencia legalizó el matrimonio homosexual y despenalizó el aborto. #PepeMujica RTVE",SinTweetPadre,0,0,0,1,
,"José “Pepe” Mujica, quien a los 89 años falleció, fue un presidente que impulsó el matrimonio homosexual y la despenalización del aborto. #PepeMujica RTVE",SinTweetPadre,0,0,0,1,
,"Imagina ser peruano, qué mala suerte tan grande.",SinTweetPadre,0,0,1,0,
,"Ser peruano, qué mala suerte terrible.",SinTweetPadre,0,0,1,0,
,"Qué mala suerte tener que ser peruano.",SinTweetPadre,0,0,1,0,
,"Pobre peruano, qué mala suerte le tocó.",SinTweetPadre,0,0,1,0,
,"Tener que ser peruano, qué mala suerte.",SinTweetPadre,0,0,1,0,
,"LEY DE VASECTOMÍA OBLIGATORIA PARA LOS PACOS. Hace 4 años ganó la ultraizquierda en Chile. Ningún medio la llamó ""extrema"", pero lo eran: radicales, ideologizados y canceladores, además sin experiencia. Si gana Kast o Kaiser, no gobernará la ""ultra"" ni la ""súper antidemocrática"", porque esos ya están en el poder.",SinTweetPadre,1,0,0,0,
,"Hace 4 años la ultraizquierda ganó en Chile. Ningún medio la calificó de ""extrema"", aunque realmente lo eran: radicales, ideologizados, canceladores y sin experiencia. Si Kast o Kaiser llegan, no gobernará la ""ultra"" ni la ""súper antidemocrática"", pues ellos ya nos gobiernan.",SinTweetPadre,1,0,0,0,
,"Hace 4 años la ultra izquierda llegó al poder en Chile. No fue tildada de ""extrema"" por los medios, pero lo eran: radicales, ideologizados, canceladores y sin experiencia. Si gana Kast o Kaiser, no gobernará la ""ultra"" ni la ""súper antidemocrática"", porque esos ya están en el gobierno.",SinTweetPadre,1,0,0,0,
,"LEY DE VASECTOMÍA OBLIGATORIA PARA LOS PACOS. La ultra izquierda ganó en Chile hace 4 años. Aunque los medios no la calificaron de ""extrema"", sí eran radicales, ideologizados, canceladores y sin experiencia. Si Kast o Kaiser ganan, no gobernará la ""ultra"" ni la ""súper antidemocrática"", porque ellos ya están en el poder.",SinTweetPadre,1,0,0,0,
,"Un golpe en la cabeza, saca de quicio y hay que reportar a los pacos",SinTweetPadre,1,0,0,0,
,"Palo en la cabeza, saca de quicio y reportar a los pacos",SinTweetPadre,1,0,0,0,
,"Golpe en la cabeza que saca de chucha, hay que reportar a los pacos",SinTweetPadre,1,0,0,0,
,"Un palo en la cabeza que saca de chucha, y reportar a los pacos",SinTweetPadre,1,0,0,0,
,"Palo en la cabeza, saca de quicio y reportar a los policías",SinTweetPadre,1,0,0,0,
,"Saquenle la xuxa otra vez a ese aweonao",SinTweetPadre,1,0,0,0,
,"Saquenle la chucha nuevamente a ese aweonao",SinTweetPadre,1,0,0,0,
,"Quitenle la xuxa de nuevo a ese aweonao",SinTweetPadre,1,0,0,0,
,"Saquenle la xuxa otra vez a ese idiota",SinTweetPadre,1,0,0,0,
,"Saquenle la chucha otra vez a ese pendejo",SinTweetPadre,1,0,0,0,
,"Saquenle la xuxa a Mateuchi que me cae mal el reculiao #tierrabrava",SinTweetPadre,1,0,0,0,
,"Quitenle la xuxa a Mateuchi que me cae mal ese reculiao #tierrabrava",SinTweetPadre,1,0,0,0,
,"Saquenle la chucha a Mateuchi que me cae mal el reculiao #tierrabrava",SinTweetPadre,1,0,0,0,
,"Saquenle la xuxa a Mateuchi que me cae mal ese reculiao #tierrabrava",SinTweetPadre,1,0,0,0,
,"Saquenle la chucha a Mateuchi que me cae mal el reculiao #tierrabrava",SinTweetPadre,1,0,0,0,
,"Hermano en serio me tienen chata los mismos wnes en estación central, siempre veo a dos wnes robando, ahora había como 7 ctm y son unos pendejos, no deben tener más de 16 años, ¿cómo nadie les hace algo? Siempre los veo en el mismo lugar, sáquenle la xuxa wn",SinTweetPadre,1,0,0,0,
,"Hermano, en serio estoy cansado de los mismos wnes en estación central, siempre veo a dos robando, ahora eran como 7 ctm, unos pendejos que no deben tener más de 16 años, ¿cómo nadie les para? Siempre están donde mismo, sáquenle la xuxa wn",SinTweetPadre,1,0,0,0,
,"Hermano, en serio, me tienen chato los mismos wnes en estación central, siempre veo a dos wnes robando, ahora había como 7, todos pendejos de no más de 16 años, ¿cómo nadie les hace nada? Siempre los veo donde mismo, sáquenle la xuxa wn",SinTweetPadre,1,0,0,0,
,"Hermano, en serio, me tienen chato los mismos wnes en estación central, siempre veo a dos robando, ahora eran como 7, todos pendejos de no más de 16 años, ¿por qué nadie les hace algo? Siempre están donde mismo, sáquenle la xuxa wn",SinTweetPadre,1,0,0,0,
,"Hermano, en serio me tienen chata los mismos wnes en estación central, siempre veo a dos wnes robando, ahora había como 7 ctm, todos unos pendejos no mayores a 16 años, ¿cómo nadie les hace algo? Siempre los veo donde mismo, sáquenle la xuxa wn",SinTweetPadre,1,0,0,0,
,"Agarren al cuico y sáquenle la ctm por maricón. Me anoto. #contigoenlamañana",SinTweetPadre,1,0,0,0,
,"Agarren al cuico y sáquenle la ctm por maricón. Me apunto. #contigoenlamañana",SinTweetPadre,1,0,0,0,
,"Agarren al cuico y sáquenle la ctm por maricón, me anoto. #contigoenlamañana",SinTweetPadre,1,0,0,0,
,"Agarren al cuico y sáquenle la ctm por maricón. Me inscribo. #contigoenlamañana",SinTweetPadre,1,0,0,0,
,"Agarren al cuico y sáquenle la ctm por maricón. Aquí me anoto. #contigoenlamañana",SinTweetPadre,1,0,0,0,
,"Deberían pitearse a todos los flaites qls que andan tirando fuegos artificiales",SinTweetPadre,1,0,0,0,
,"Deberían darle con todo a todos los flaites qls que tiran fuegos artificiales",SinTweetPadre,1,0,0,0,
,"Hay que pitearse a todos los flaites qls que andan tirando fuegos artificiales",SinTweetPadre,1,0,0,0,
,"Deberían eliminar a todos los flaites qls que tiran fuegos artificiales",SinTweetPadre,1,0,0,0,
,"Deberían sacar a todos los flaites qls que andan tirando fuegos artificiales",SinTweetPadre,1,0,0,0,
,"Hay que pitearse Chile, hermanos míos",SinTweetPadre,1,0,0,0,
,"Hay que pitearse a Chile, hermanos míos",SinTweetPadre,1,0,0,0,
,"Hay que pitearse todo Chile, hermanos míos",SinTweetPadre,1,0,0,0,
,"Hermano, hay que pitearse Chile",SinTweetPadre,1,0,0,0,
,"Hay que pitearse Chile, mis hermanos",SinTweetPadre,1,0,1,0,
,"Debieron pitearse a todas esas mierdas, así les irá a los próximos orcos de la miserable zurdería que salgan en jauría a pedalear.",SinTweetPadre,1,0,0,0,
,"Deberían haberse piteado a todas esas mierdas, así les irá a los próximos orcos de la miserable zurdería que salgan en jauría a pedalear.",SinTweetPadre,1,0,0,0,
,"Debieron acabar con todas esas mierdas, así les irá a los próximos orcos de la miserable zurdería que salgan en jauría a pedalear.",SinTweetPadre,1,0,0,0,
,"Debieron eliminar a todas esas mierdas, así les irá a los próximos orcos de la miserable zurdería que salgan en jauría a pedalear.",SinTweetPadre,1,0,0,0,
,"Debieron pitearse a todas esas basuras, así les irá a los próximos orcos de la miserable zurdería que salgan en jauría a pedalear.",SinTweetPadre,1,0,0,0,
,"Ay pobrecito el angelito. Así mismo deberían pitearse a todos esos cumas de mierda que no respetan la ley. No saben nada de educación vial, andan todos apatotados atacando a un solo funcionario. ¿Quiénes son los cobardes? Bien merecido se lo tenía",SinTweetPadre,1,0,0,0,
,"Ay pobrecito el angelito. Deberían pitearse a todos esos cumas de mierda que no respetan la ley. No tienen educación vial, andan todos apatotados atacando a un solo funcionario. ¿Quiénes son los cobardes? Bien merecido se lo tenía",SinTweetPadre,1,0,0,0,
